,index,License Issue Date,License Number,Animal's Name,Species,Secondary Breed,ZIP Code,Obedient,Calm,Trainable,Sociable,Bold
862,American Staffordshire Terrier,July 24 2018,S147226,Steve-o,Dog,French Bulldog,98107,0.7,0.0,1.0,0.0,0.5
863,American Staffordshire Terrier,May 04 2018,S142456,Kameea,Dog,,98122,0.7,0.0,1.0,0.0,0.5
864,American Staffordshire Terrier,February 08 2018,S140419,Ruby,Dog,Labrador Retriever,98116,0.7,0.0,1.0,0.0,0.5
865,American Staffordshire Terrier,March 28 2018,S141850,Whiskey,Dog,,98102,0.7,0.0,1.0,0.0,0.5
866,American Staffordshire Terrier,March 23 2018,S141725,Deuce,Dog,,98155,0.7,0.0,1.0,0.0,0.5
867,American Staffordshire Terrier,May 22 2018,137183,Yoda,Dog,,98118,0.7,0.0,1.0,0.0,0.0
868,American Staffordshire Terrier,May 31 2018,S113878,Sadie,Dog,,98126,0.7,0.0,1.0,0.0,0.0
869,American Staffordshire Terrier,September 14 2018,8000909,Thomas,Dog,Armant,98106,0.7,0.0,1.0,0.0,0.0
870,American Staffordshire Terrier,May 02 2018,S114022,Toby,Dog,,98108,0.7,0.0,1.0,0.0,0.0
871,American Staffordshire Terrier,August 10 2018,S114707,Karo,Dog,Labrador Retriever,98116,0.7,0.0,1.0,0.0,0.0
872,American Staffordshire Terrier,May 17 2018,S143480,T-Bo,Dog,,98177,0.7,0.0,1.0,0.0,0.0
873,American Staffordshire Terrier,May 01 2018,S113828,Addie,Dog,,98118,0.7,0.0,1.0,0.0,0.0
874,American Staffordshire Terrier,January 06 2018,S139321,Savo,Dog,Dalmatian,98136,0.7,0.0,1.0,0.0,0.0
875,American Staffordshire Terrier,August 02 2018,139894,Rosa,Dog,,98109,0.7,0.0,1.0,0.0,
876,American Staffordshire Terrier,October 07 2018,8001640,Nala,Dog,,98106,0.7,0.0,1.0,0.0,
877,American Staffordshire Terrier,May 08 2018,S142464,Luna Steller,Dog,American Bulldog,98122,0.7,0.0,1.0,0.0,0.5
878,American Staffordshire Terrier,June 12 2018,S144628,Nyla,Dog,,98112,0.7,0.0,1.0,0.0,0.5
879,American Staffordshire Terrier,February 04 2018,S121085,Boomer,Dog,,98125,0.7,0.0,1.0,0.0,0.5
880,American Staffordshire Terrier,June 20 2018,S144927,Paco,Dog,,98107,0.7,0.0,1.0,0.0,0.5
881,American Staffordshire Terrier,January 28 2018,S137899,Lucy,Dog,Boxer,98133,0.7,0.0,1.0,0.0,0.5
882,American Staffordshire Terrier,June 26 2018,S133126,Koya,Dog,,98117,0.7,0.0,1.0,0.0,0.5
883,American Staffordshire Terrier,May 04 2018,S143588,Houston,Dog,Labrador Retriever,98103,0.7,0.0,1.0,0.0,0.5
884,American Staffordshire Terrier,January 23 2018,S126826,Shiloh,Dog,Labrador Retriever,98115,0.7,0.0,1.0,0.0,0.5
885,American Staffordshire Terrier,March 20 2018,S141648,Hero,Dog,,98103,0.7,0.0,1.0,0.0,0.5
886,American Staffordshire Terrier,January 08 2018,S115849,Oreo,Dog,,98178,0.7,0.0,1.0,0.0,0.5
887,American Staffordshire Terrier,July 23 2018,S147183,Beans,Dog,,98116,0.7,0.0,1.0,0.0,0.5
888,American Staffordshire Terrier,April 20 2018,S144803,Sebastian,Dog,Pointer,98118,0.7,0.0,1.0,0.0,0.5
889,American Staffordshire Terrier,May 01 2018,S128745,Ollie,Dog,,98122,0.7,0.0,1.0,0.0,0.5
890,American Staffordshire Terrier,April 20 2018,S143021,Daisy,Dog,Australian Cattle Dog,98101,0.7,0.0,1.0,0.0,0.5
891,American Staffordshire Terrier,March 27 2018,S141806,Monkey,Dog,Jack Russell Terrier,98133,0.7,0.0,1.0,0.0,0.5
892,American Staffordshire Terrier,January 02 2018,S107669,Bailey,Dog,,98106,0.7,0.0,1.0,0.0,0.5
893,American Staffordshire Terrier,September 17 2018,8000980,Tenzin,Dog,Hound,98103,0.7,0.0,1.0,0.0,0.5
894,American Staffordshire Terrier,May 31 2018,S144351,Tara,Dog,Greyhound,98144,0.7,0.0,1.0,0.0,
895,American Staffordshire Terrier,July 09 2018,S145726,Rey,Dog,,98144,0.7,0.0,1.0,0.0,
896,American Staffordshire Terrier,February 09 2018,S112394,Bmo,Dog,Plott Hound,98133,0.7,0.0,1.0,0.0,
897,American Staffordshire Terrier,January 11 2018,S138578,Linda,Dog,Dalmatian,98118,0.7,0.0,1.0,0.0,
898,American Staffordshire Terrier,July 26 2018,S147413,Lucky,Dog,American Pit Bull Terrier,98122,0.7,0.0,1.0,0.0,
899,American Staffordshire Terrier,June 20 2018,S117038,Isis,Dog,Terrier,98102,0.7,0.0,1.0,0.0,
900,American Staffordshire Terrier,July 06 2018,S145678,Bentley,Dog,,98115,0.7,0.0,1.0,0.0,
901,American Staffordshire Terrier,June 07 2018,S144041,Ciba,Dog,,98125,0.7,0.0,1.0,0.0,
902,American Staffordshire Terrier,August 24 2018,S145970,Santi,Dog,,98115,0.7,0.0,1.0,0.0,
903,American Staffordshire Terrier,February 04 2018,S121084,Bloo,Dog,,98125,0.7,0.0,1.0,0.0,
904,American Staffordshire Terrier,May 10 2018,S143604,Lucky,Dog,,98103,0.7,0.0,1.0,0.0,
905,American Staffordshire Terrier,April 10 2018,142728,Bruce,Dog,,98118,0.7,0.0,1.0,0.0,
906,American Staffordshire Terrier,March 23 2018,S107654,Otis,Dog,,98126,0.7,0.0,1.0,0.0,
907,American Staffordshire Terrier,September 24 2018,723588,Samsen,Dog,,98118,0.7,0.0,1.0,0.0,
908,American Water Spaniel,October 25 2018,445494,Brownie,Dog,,98109,0.5,,,,
909,American Water Spaniel,November 06 2018,8002504,Gordo,Dog,Miniature Poodle,98115,0.5,,,,
910,American Water Spaniel,December 11 2018,8003750,Arizona,Dog,Miniature Poodle,98107,0.5,,,,
911,American Water Spaniel,January 29 2018,26892,Sal,Dog,,98102,0.5,,,,
912,American Water Spaniel,July 25 2018,S147263,Harry,Dog,,98118,0.5,,,,
913,Anatolian Shepherd,November 06 2018,8002500,Miyu,Dog,Great Dane,98136,,,,,
914,Anatolian Shepherd,November 29 2018,S124062,Rodi,Dog,Saluki,98118,,,,,
915,Anatolian Shepherd,March 27 2018,S141895,Sammie,Dog,Afghan Hound,98107,,,,,
916,Anatolian Shepherd,June 20 2018,281494,Diamond,Dog,Great Pyrenees,98106,,,,,
917,Anatolian Shepherd,June 20 2018,S115589,Linus,Dog,,98126,,,,,
918,Anatolian Shepherd,February 12 2018,S140571,Leigh,Dog,Australian Shepherd,98118,,,,,
919,Argentine Dogo,November 09 2018,S125371,Casper,Dog,,98115,,,,,
920,Argentine Dogo,October 06 2018,8001559,Fiona,Dog,,98103,,,,,
921,Argentine Dogo,July 25 2018,S145916,Oso,Dog,,98106,,,,,
922,Australian Cattle Dog,November 10 2018,8002621,SAM Howdy,Dog,,98133,0.95,,,,
923,Australian Cattle Dog,November 15 2018,829732,Sierra,Dog,,98106,0.95,,,,
924,Australian Cattle Dog,November 07 2018,S107467,Lupo,Dog,,98121,0.95,,,,
925,Australian Cattle Dog,December 17 2018,8003926,Charlie,Dog,,98115,0.95,,,,
926,Australian Cattle Dog,October 25 2018,8002196,Josie,Dog,,98122,0.95,,,,
927,Australian Cattle Dog,December 09 2018,961080,Harper,Dog,Jack Russell Terrier,98118,0.95,,,,
928,Australian Cattle Dog,December 09 2018,8003655,Seamus,Dog,Shih Tzu,98115,0.95,,,,
929,Australian Cattle Dog,November 30 2018,86043,Jolene Maverick,Dog,,98107,0.95,,,,
930,Australian Cattle Dog,November 23 2018,8003143,Gus,Dog,,98109,0.95,,,,
931,Australian Cattle Dog,November 02 2018,827969,Ozzy,Dog,Dalmatian,98112,0.95,,,,
932,Australian Cattle Dog,December 07 2018,961373,Midna,Dog,,98133,0.95,,,,
933,Australian Cattle Dog,December 07 2018,8003573,Tas,Dog,Akita,98109,0.95,,,,
934,Australian Cattle Dog,November 19 2018,834846,Sassy,Dog,Shepherd,95115,0.95,,,,
935,Australian Cattle Dog,November 24 2018,S122417,Inca,Dog,,98177,0.95,,,,
936,Australian Cattle Dog,December 01 2018,8003417,Mipha,Dog,Australian Shepherd,98103,0.95,,,,
937,Australian Cattle Dog,December 27 2018,S125926,Coda,Dog,,98107,0.95,,,,
938,Australian Cattle Dog,November 16 2018,8002767,Hattie,Dog,German Shepherd,98107,0.95,,,,
939,Australian Cattle Dog,December 04 2018,S106880,Brewtus,Dog,Beagle,98103,0.95,,,,
940,Australian Cattle Dog,November 21 2018,S106210,Data,Dog,,98112,0.95,,,,
941,Australian Cattle Dog,October 24 2018,903427,Fly,Dog,,98136,0.95,,,,
942,Australian Cattle Dog,November 11 2018,8002638,Reba,Dog,Shepherd,98115,0.95,,,,
943,Australian Cattle Dog,October 29 2018,S123978,Jasper,Dog,Miniature Australian Shepherd,98118,0.95,,,,
944,Australian Cattle Dog,October 27 2018,726255,Zippy,Dog,,98107,0.95,,,,
945,Australian Cattle Dog,December 19 2018,8003995,Blaze,Dog,Labrador Retriever,98115,0.95,,,,
946,Australian Cattle Dog,December 22 2018,902400,Sam,Dog,Jack Russell Terrier,98115,0.95,,,,
947,Australian Cattle Dog,November 27 2018,8003292,Blue,Dog,Boxer,98112,0.95,,,,
948,Australian Cattle Dog,December 13 2018,961247,Cha,Dog,Australian Shepherd,98136,0.95,,,,
949,Australian Cattle Dog,November 27 2018,904164,Fenway,Dog,,98122,0.95,,,,
950,Australian Cattle Dog,November 06 2018,900007,Grace,Dog,,98107,0.95,,,,
951,Australian Cattle Dog,December 18 2018,8003943,Hamlet,Dog,Australian Cattle Dog,98126,0.95,,,,
952,Australian Cattle Dog,October 21 2018,8002089,Rusty,Dog,Australian Cattle Dog,98115,0.95,,,,
953,Australian Cattle Dog,December 22 2018,960202,Augusta,Dog,Hound,98126,0.95,,,,
954,Australian Cattle Dog,November 16 2018,898736,Dawgie,Dog,,98126,0.95,,,,
955,Australian Cattle Dog,October 19 2018,S136153,Stella,Dog,,98122,0.95,,,,
956,Australian Cattle Dog,November 02 2018,828176,Ukiah,Dog,,98108,0.95,,,,
957,Australian Cattle Dog,December 07 2018,S139136,Ringo,Dog,Keeshond,98105,0.95,,,,
958,Australian Cattle Dog,December 15 2018,8003856,Ezra,Dog,German Shepherd,98102,0.95,,,,
959,Australian Cattle Dog,October 26 2018,S110138,Bella,Dog,,98103,0.95,,,,
960,Australian Cattle Dog,December 26 2018,903447,Finn,Dog,Catahoula Leopard dog,98103,0.95,,,,
961,Australian Cattle Dog,November 10 2018,S140856,Jack,Dog,Catahoula Leopard dog,98126,0.95,,,,
962,Australian Cattle Dog,December 16 2018,8003879,Cookie Sherbert Jahn,Dog,Pointer,98011,0.95,,,,
963,Australian Cattle Dog,October 19 2018,8002034,Twizzler,Dog,,98136,0.95,,,,
964,Australian Cattle Dog,November 15 2018,829731,Max,Dog,,98106,0.95,,,,
965,Australian Cattle Dog,March 27 2018,S113102,Kirk,Dog,"Cur, Mountain",98126,0.95,,,,
966,Australian Cattle Dog,November 21 2018,S149193,Stardust,Dog,American Pit Bull Terrier,98101,0.95,,,,
967,Australian Cattle Dog,December 26 2018,S107340,Kenzi,Dog,,98108,0.95,,,,
968,Australian Cattle Dog,November 04 2018,8002433,Jake,Dog,Australian Kelpie,98103,0.95,,,,
969,Australian Cattle Dog,November 30 2018,S137016,August,Dog,,98105,0.95,,,,
970,Australian Cattle Dog,October 30 2018,834911,Abe,Dog,,98107,0.95,,,,
971,Australian Cattle Dog,December 06 2018,S107554,Whisper,Dog,,98117,0.95,,,,
972,Australian Cattle Dog,December 22 2018,S149235,Henry,Dog,German Shepherd,98112,0.95,,,,
973,Australian Cattle Dog,October 23 2018,S123395,Willa Bean,Dog,German Shepherd,98106,0.95,,,,
974,Australian Cattle Dog,November 15 2018,829730,Chloe,Dog,,98106,0.95,,,,
975,Australian Cattle Dog,October 31 2018,8002353,Buzz,Dog,Golden Retriever,98121,0.95,,,,
976,Australian Cattle Dog,December 26 2018,8004126,Cash,Dog,,98102,0.95,,,,
977,Australian Cattle Dog,September 13 2018,S105179,Kylie,Dog,,98136,0.95,,,,
978,Australian Cattle Dog,February 13 2018,S111878,Cabo,Dog,,98106,0.95,,,,
979,Australian Cattle Dog,March 21 2018,S141719,Iggy Pup,Dog,,98115,0.95,,,,
980,Australian Cattle Dog,July 31 2018,586094,Luna,Dog,,98178,0.95,,,,
981,Australian Cattle Dog,July 26 2018,278826,Paddy,Dog,,98144,0.95,,,,
982,Australian Cattle Dog,April 24 2018,216145,Mao Mao,Dog,Border Collie,98102,0.95,,,,
983,Australian Cattle Dog,February 05 2018,S111146,Racie,Dog,,98118,0.95,,,,
984,Australian Cattle Dog,April 11 2018,S128655,Echo,Dog,,98117,0.95,,,,
985,Australian Cattle Dog,September 20 2018,8001122,Crow,Dog,,98105,0.95,,,,
986,Australian Cattle Dog,July 24 2018,576754,Doppler,Dog,American Pit Bull Terrier,98105,0.95,,,,
987,Australian Cattle Dog,May 23 2018,214182,Max,Dog,,98112,0.95,,,,
988,Australian Cattle Dog,March 21 2018,S141752,Olivia,Dog,Rhodesian Ridgeback,98106,0.95,,,,
989,Australian Cattle Dog,August 19 2018,S146644,Augy,Dog,Jack Russell Terrier,98125,0.95,,,,
990,Australian Cattle Dog,May 12 2018,80253,Rocky,Dog,,98117,0.95,,,,
991,Australian Cattle Dog,February 13 2018,S111370,Birdie,Dog,Labrador Retriever,98101,0.95,,,,
992,Australian Cattle Dog,June 25 2018,213851,Griffey,Dog,,98122,0.95,,,,
993,Australian Cattle Dog,June 15 2018,S116318,Fritz,Dog,,98117,0.95,,,,
994,Australian Cattle Dog,March 15 2018,S140928,Maple,Dog,,98126,0.95,,,,
995,Australian Cattle Dog,May 15 2018,283979,Nixie,Dog,,98117,0.95,,,,
996,Australian Cattle Dog,June 19 2018,S116753,Jackie,Dog,,98115,0.95,,,,
997,Australian Cattle Dog,September 21 2018,S120022,Valletta,Dog,Jack Russell Terrier,98103,0.95,,,,
998,Australian Cattle Dog,January 16 2018,S109833,Honey Badger,Dog,Pembroke Welsh Corgi,98118,0.95,,,,
999,Australian Cattle Dog,September 06 2018,S133659,Malcom,Dog,,98122,0.95,,,,
1000,Australian Cattle Dog,July 31 2018,443002,Amelia,Dog,,98126,0.95,,,,
1001,Australian Cattle Dog,February 06 2018,S140338,Max,Dog,,98126,0.95,,,,
1002,Australian Cattle Dog,January 08 2018,S105142,Buddy,Dog,,98144,0.95,,,,
1003,Australian Cattle Dog,May 20 2018,82332,Tobi Schwartzenberger,Dog,Labrador Retriever,98117,0.95,,,,
1004,Australian Cattle Dog,April 25 2018,214029,Gus,Dog,,98118,0.95,,,,
1005,Australian Cattle Dog,September 17 2018,S135690,Whiskey,Dog,,98116,0.95,,,,
1006,Australian Cattle Dog,April 04 2018,S142039,Poppy,Dog,,98108,0.95,,,,
1007,Australian Cattle Dog,May 01 2018,S143339,Sparky,Dog,Canaan,98144,0.95,,,,
1008,Australian Cattle Dog,January 09 2018,S113766,Stomp Stomp,Dog,,98133,0.95,,,,
1009,Australian Cattle Dog,September 22 2018,729845,Stella,Dog,,98106,0.95,,,,
1010,Australian Cattle Dog,August 07 2018,S147724,Coach,Dog,,98144,0.95,,,,
1011,Australian Cattle Dog,September 02 2018,S135240,Wolfgang,Dog,,98125,0.95,,,,
1012,Australian Cattle Dog,August 31 2018,729243,Cookie,Dog,,98177,0.95,,,,
1013,Australian Cattle Dog,June 26 2018,S145158,Teo,Dog,Pug,98144,0.95,,,,
1014,Australian Cattle Dog,May 01 2018,S143315,J J,Dog,,98133,0.95,,,,
1015,Australian Cattle Dog,July 13 2018,443164,Lady Blue,Dog,,98177,0.95,,,,
1016,Australian Cattle Dog,August 03 2018,S147627,Tuck,Dog,Australian Cattle Dog,98109,0.95,,,,
1017,Australian Cattle Dog,March 20 2018,S141610,Hank,Dog,,98177,0.95,,,,
1018,Australian Cattle Dog,August 28 2018,8000421,Telle,Dog,,98108,0.95,,,,
1019,Australian Cattle Dog,July 16 2018,S133302,Leeloo Dallas,Dog,Australian Shepherd,98122,0.95,,,,
1020,Australian Cattle Dog,September 26 2018,S146398,Pepper,Dog,,98177,0.95,,,,
1021,Australian Cattle Dog,January 12 2018,S139377,Pepper,Dog,,98108,0.95,,,,
1022,Australian Cattle Dog,April 11 2018,S114406,Rosie,Dog,,98116,0.95,,,,
1023,Australian Cattle Dog,October 07 2018,835244,Darwin,Dog,,98117,0.95,,,,
1024,Australian Cattle Dog,July 10 2018,S145704,Oni,Dog,Labrador Retriever,98115,0.95,,,,
1025,Australian Cattle Dog,January 10 2018,957719,Miranda,Dog,Welsh Springer Spaniel,98119,0.95,,,,
1026,Australian Cattle Dog,October 15 2018,8001888,Ernie,Dog,Hound,98144,0.95,,,,
1027,Australian Cattle Dog,May 01 2018,S129511,Layla,Dog,,98115,0.95,,,,
1028,Australian Cattle Dog,September 14 2018,S132518,Pablo,Dog,,98109,0.95,,,,
1029,Australian Cattle Dog,February 13 2018,S108064,Mort,Dog,Border Collie,98115,0.95,,,,
1030,Australian Cattle Dog,January 24 2018,959155,Tinder,Dog,,98117,0.95,,,,
1031,Australian Cattle Dog,July 02 2018,S145482,Chance,Dog,,98108,0.95,,,,
1032,Australian Cattle Dog,August 25 2018,8000357,Cassidy,Dog,,98118,0.95,,,,
1033,Australian Cattle Dog,August 07 2018,S119358,Kali,Dog,,98115,0.95,,,,
1034,Australian Cattle Dog,October 13 2018,8001817,Skippy,Dog,Border Collie,98115,0.95,,,,
1035,Australian Cattle Dog,April 10 2018,S114103,Sierra,Dog,,98125,0.95,,,,
1036,Australian Cattle Dog,May 04 2018,S143506,Nori,Dog,,98109,0.95,,,,
1037,Australian Cattle Dog,July 24 2018,S134930,Willa,Dog,,98177,0.95,,,,
1038,Australian Cattle Dog,January 17 2018,S127310,Chloe,Dog,,98115,0.95,,,,
1039,Australian Cattle Dog,October 10 2018,8001739,Tarni,Dog,,98115,0.95,,,,
1040,Australian Cattle Dog,July 03 2018,356142,Ada,Dog,Chihuahua,98112,0.95,,,,
1041,Australian Cattle Dog,May 16 2018,277954,Shya,Dog,American Pit Bull Terrier,98108,0.95,,,,
1042,Australian Cattle Dog,January 16 2018,26669,Yumi,Dog,Alaskan Husky,98115,0.95,,,,
1043,Australian Cattle Dog,March 19 2018,S141618,Stitch,Dog,,98105,0.95,,,,
1044,Australian Cattle Dog,January 16 2018,S104517,Maple,Dog,,98177,0.95,,,,
1045,Australian Cattle Dog,September 24 2018,8001238,Joey,Dog,Boxer,98109,0.95,,,,
1046,Australian Cattle Dog,May 25 2018,S144182,Hugo,Dog,,98117,0.95,,,,
1047,Australian Cattle Dog,March 01 2018,S141143,Rodger Sommers,Dog,,98103,0.95,,,,
1048,Australian Cattle Dog,September 28 2018,581560,Ringo,Dog,,98103,0.95,,,,
1049,Australian Cattle Dog,September 06 2018,8000699,Oliver,Dog,Labrador Retriever,98117,0.95,,,,
1050,Australian Cattle Dog,June 19 2018,215808,Abbie,Dog,,98107,0.95,,,,
1051,Australian Cattle Dog,March 19 2018,S113377,Tig,Dog,,98112,0.95,,,,
1052,Australian Cattle Dog,July 10 2018,S117795,Sadie,Dog,Retriever,98117,0.95,,,,
1053,Australian Cattle Dog,April 25 2018,S121535,Jango,Dog,Labrador Retriever,98133,0.95,,,,
1054,Australian Cattle Dog,April 26 2018,S143218,Louisa,Dog,,98122,0.95,,,,
1055,Australian Cattle Dog,October 14 2018,8001842,Elko,Dog,Labrador Retriever,98109,0.95,,,,
1056,Australian Cattle Dog,August 31 2018,728310,Dora,Dog,,98117,0.95,,,,
1057,Australian Cattle Dog,March 23 2018,83616,Apple,Dog,,98103,0.95,,,,
1058,Australian Cattle Dog,June 29 2018,283821,Katie,Dog,German Shepherd,98115,0.95,,,,
1059,Australian Cattle Dog,April 17 2018,S142903,Natahki,Dog,Labrador Retriever,98118,0.95,,,,
1060,Australian Cattle Dog,August 01 2018,S119312,Violet,Dog,Rat Terrier,98107,0.95,,,,
1061,Australian Cattle Dog,August 07 2018,S147801,Maddie,Dog,,98126,0.95,,,,
1062,Australian Cattle Dog,June 05 2018,S144461,Spinoza,Dog,German Shorthaired Pointer,98103,0.95,,,,
1063,Australian Cattle Dog,February 13 2018,S140565,Riley,Dog,,98103,0.95,,,,
1064,Australian Cattle Dog,April 23 2018,S130258,Dale,Dog,Australian Kelpie,98118,0.95,,,,
1065,Australian Cattle Dog,February 09 2018,S140607,Kalib,Dog,,98117,0.95,,,,
1066,Australian Cattle Dog,September 30 2018,8001421,Virgil,Dog,,98133,0.95,,,,
1067,Australian Cattle Dog,July 31 2018,S147510,Ginger,Dog,,98109,0.95,,,,
1068,Australian Cattle Dog,September 22 2018,8001182,Freya,Dog,Standard Poodle,98125,0.95,,,,
1069,Australian Cattle Dog,May 06 2018,S126051,Lily,Dog,Dachshund,98107,0.95,,,,
1070,Australian Cattle Dog,March 20 2018,S141380,Scout,Dog,,98126,0.95,,,,
1071,Australian Cattle Dog,February 08 2018,29767,Ruddy,Dog,,98103,0.95,,,,
1072,Australian Cattle Dog,April 24 2018,S143126,Chuck Downey,Dog,,98108,0.95,,,,
1073,Australian Cattle Dog,April 25 2018,26719,Ely,Dog,,98125,0.95,,,,
1074,Australian Cattle Dog,October 12 2018,S113784,Olives,Dog,,98126,0.95,,,,
1075,Australian Cattle Dog,September 17 2018,S119699,Maddy,Dog,,98125,0.95,,,,
1076,Australian Cattle Dog,January 25 2018,S139911,Lupin,Dog,Labrador Retriever,98107,0.95,,,,
1077,Australian Cattle Dog,April 06 2018,S113715,Ruby,Dog,Staffordshire Bull Terrier,98146,0.95,,,,
1078,Australian Cattle Dog,October 08 2018,831194,Scout,Dog,Border Collie,98117,0.95,,,,
1079,Australian Cattle Dog,August 31 2018,730816,Poppy,Dog,Siberian Husky,98102,0.95,,,,
1080,Australian Cattle Dog,April 19 2018,829050,Maddie,Dog,,98118,0.95,,,,
1081,Australian Cattle Dog,January 16 2018,S108750,Ryloh,Dog,Cardigan Welsh Corgi,98108,0.95,,,,
1082,Australian Cattle Dog,April 10 2018,S113931,Georgie,Dog,,98116,0.95,,,,
1083,Australian Cattle Dog,July 09 2018,211940,Beatrice,Dog,,98116,0.95,,,,
1084,Australian Cattle Dog,June 09 2018,S110840,Patch,Dog,,98125,0.95,,,,
1085,Australian Cattle Dog,April 09 2018,S127843,Finnegan,Dog,Border Collie,98102,0.95,,,,
1086,Australian Cattle Dog,June 15 2018,356575,LaRue,Dog,Chinese Shar-Pei,98105,0.95,,,,
1087,Australian Cattle Dog,October 14 2018,8001846,Grace,Dog,,98103,0.95,,,,
1088,Australian Cattle Dog,September 17 2018,8000975,Phinney,Dog,Labrador Retriever,98133,0.95,,,,
1089,Australian Cattle Dog,March 28 2018,S141912,Arya,Dog,German Shorthaired Pointer,98117,0.95,,,,
1090,Australian Cattle Dog,March 20 2018,S112396,Nahvi,Dog,Chinese Shar-Pei,98116,0.95,,,,
1091,Australian Cattle Dog,June 22 2018,S144386,Yoshi,Dog,Australian Kelpie,98122,0.95,,,,
1092,Australian Cattle Dog,July 28 2018,352266,Chicken,Dog,Australian Kelpie,98133,0.95,,,,
1093,Australian Cattle Dog,June 22 2018,S114910,Blue,Dog,,98105,0.95,,,,
1094,Australian Cattle Dog,May 22 2018,139939,Raider,Dog,,98102,0.95,,,,
1095,Australian Cattle Dog,April 06 2018,S113714,Poet,Dog,Staffordshire Bull Terrier,98146,0.95,,,,
1096,Australian Cattle Dog,April 16 2018,216547,Star,Dog,Australian Shepherd,98117,0.95,,,,
1097,Australian Cattle Dog,June 04 2018,283321,Matilda,Dog,,98105,0.95,,,,
1098,Australian Cattle Dog,July 17 2018,S147008,Atlas,Dog,Labrador Retriever,98103,0.95,,,,
1099,Australian Cattle Dog,September 16 2018,814874,Kylie,Dog,Shepherd,98115,0.95,,,,
1100,Australian Cattle Dog,May 24 2018,S144105,Bella,Dog,,98122,0.95,,,,
1101,Australian Cattle Dog,April 19 2018,S135704,Scout,Dog,,98107,0.95,,,,
1102,Australian Cattle Dog,March 12 2018,S141352,Louie,Dog,,98117,0.95,,,,
1103,Australian Cattle Dog,March 05 2018,27791,Jax,Dog,,98199,0.95,,,,
1104,Australian Cattle Dog,January 16 2018,S126133,Pepper,Dog,,98102,0.95,,,,
1105,Australian Cattle Dog,July 03 2018,S117998,Phoebe,Dog,Border Collie,98106,0.95,,,,
1106,Australian Cattle Dog,May 12 2018,210611,Sweetie Pie,Dog,,98103,0.95,,,,
