Unique_ID,AnimalName,AnimalClass,AnimalBreed,AnimalColour,AnimalGender,AnimalDesexed,locality,OBJECTID
7845,Paddy,Desexed/Microchipped,Schnoodle,Black,F,Y,ETHELTON,6845
7846,Hunter,Microchipped,German Shepherd,Black & Tan,M,N,ETHELTON,6846
7847,Foster,Desexed/Microchipped,Border Collie,Grey,M,Y,ETHELTON,6847
7848,Madam,Desexed/Microchipped,Border Collie,Brown & Red,F,Y,ETHELTON,6848
7849,Jaffa,Desexed/Microchipped/Obedience,Labrador,Brown,F,Y,ETHELTON,6849
7850,Morse,Desexed/Microchipped,Labrador,Black,M,Y,ETHELTON,6850
7851,Mack,Desexed/Microchipped,Schnauzer,Salt & Pepper,M,Y,ETHELTON,6851
7852,Maddie,Desexed/Pension/Microchipped,Belgian Sheepdog,Black,F,Y,ETHELTON,6852
7853,CHLOE,Standard,Pomeranian,Tan,F,N,ETHELTON,6853
7854,Xena Kirk,Desexed/Microchipped,American Staffordshire Bull Terrier,White,F,Y,ETHELTON,6854
7855,Afro,Microchipped,Border Collie,Black & White,M,N,ETHELTON,6855
7856,Miley,Desexed/Concession/Microchipped,American Staffordshire Bull Terrier,White & Blue,F,Y,ETHELTON,6856
7857,Bingo,Desexed/Pension,Kelpie,Black,M,Y,ETHELTON,6857
7858,Baxton,Desexed/Microchipped,Rhodesian Ridgeback,Tan & White,M,Y,ETHELTON,6858
7859,Charlotte,Desexed,Labradoodle,Brown,F,Y,ETHELTON,6859
7860,Daisy,Desexed/Microchipped,Border Collie,Black & White,F,Y,ETHELTON,6860
7861,Charlie,Desexed/Pension/Microchipped,Shih Tzu,Black & White,F,Y,ETHELTON,6861
7862,Barry,Desexed/Microchipped,Cavoodle,Black,M,Y,ETHELTON,6862
7863,Milly,Desexed,Jack Russell Terrier,Black & White,F,Y,ETHELTON,6863
7864,Harry,Desexed/Microchipped/Obedience,Shetland Sheepdog (Sheltie),Sable & White,M,Y,ETHELTON,6864
7865,Theodore,Desexed/Microchipped/Obedience,Shetland Sheepdog (Sheltie),Black & Tan & White,M,Y,ETHELTON,6865
7866,Oscar,Desexed/Microchipped,Maltese Terrier,Cream,M,Y,ETHELTON,6866
7867,Tillie,Desexed/Microchipped,Border Collie,Black & White,F,Y,ETHELTON,6867
7868,Bentley,Standard,Cocker Spaniel,Red,M,N,ETHELTON,6868
7869,Lola,Desexed,Jack Russell Terrier,Black & White,F,Y,ETHELTON,6869
7870,Lexi,Desexed/Pension/Microchipped,Australian Bulldog,White & Brown,F,Y,ETHELTON,6870
7871,Maggie,Desexed/Microchipped,American Cocker Spaniel,Black & White,F,Y,ETHELTON,6871
7872,Sasha,Desexed/Microchipped,Cocker Spaniel,Gold,F,Y,ETHELTON,6872
7873,Cadbury,Desexed/Microchipped,Labrador,Chocolate,M,Y,ETHELTON,6873
7874,Blizzard,Desexed/Microchipped,Maltese,White,M,Y,ETHELTON,6874
7875,Busta,Standard,Rottweiler,Black & Tan,M,N,ETHELTON,6875
7876,Daisy,Desexed/Pension/Microchipped,Moodle,White,F,Y,ETHELTON,6876
7877,M'izzy,Desexed/Pension/Microchipped,Maltese,White,F,Y,SEMAPHORE SOUTH,6877
7878,FLETCHER,Desexed,Silky Terrier,Honey,M,Y,SEMAPHORE SOUTH,6878
7879,Indy,Desexed,Beagle,Tri Colour,F,Y,SEMAPHORE SOUTH,6879
7880,savvi,Desexed/Microchipped,Beagle,White &  Black & Tan,F,Y,SEMAPHORE SOUTH,6880
7881,Scar,Desexed/Microchipped,Labrador,Tan & White,M,Y,SEMAPHORE SOUTH,6881
7882,Charlie,Desexed/Microchipped,Schnauzer,White,F,Y,SEMAPHORE SOUTH,6882
7883,Bridget,Desexed/Microchipped,Beagle,Fawn & White,F,Y,SEMAPHORE SOUTH,6883
7884,Webber,Desexed/Microchipped,Hungarian Viszla,Ruby,M,Y,SEMAPHORE SOUTH,6884
7885,Carlos,Desexed/Microchipped,German Shepherd,Black & Tan,M,Y,SEMAPHORE SOUTH,6885
7886,Diablo,Desexed/Microchipped,German Shepherd,Black & Tan,M,Y,SEMAPHORE SOUTH,6886
7887,Jazzy,Desexed,Border Collie,Black & White,F,Y,SEMAPHORE SOUTH,6887
7888,Lani,Desexed/Microchipped,Greyhound,Black,F,Y,SEMAPHORE SOUTH,6888
7889,Hallie,Desexed/Microchipped,Spoodle,Apricot,F,Y,SEMAPHORE SOUTH,6889
7890,Cosmo,Desexed/Microchipped,Spoodle,Tan,M,Y,SEMAPHORE SOUTH,6890
7891,Ava,Desexed/Microchipped,Dachshund,Chocolate,F,Y,SEMAPHORE SOUTH,6891
7892,Gus,Desexed/Microchipped,Dachshund,Tan,M,Y,SEMAPHORE SOUTH,6892
7893,Pixie,Desexed/Microchipped,American Staffordshire Bull Terrier,Tan,F,Y,SEMAPHORE SOUTH,6893
7894,Simba,Desexed/Microchipped/Obedience,Kelpie,Black & Tan,M,Y,SEMAPHORE SOUTH,6894
7895,sally,Desexed/Pension/Microchipped,Tenterfield Terrier,White & Tan,F,Y,SEMAPHORE SOUTH,6895
7896,Maggie,Desexed/Microchipped,Labrador,Black,F,Y,SEMAPHORE SOUTH,6896
7897,Chico,Desexed/Microchipped,Chihuahua,Tan,M,Y,SEMAPHORE SOUTH,6897
7898,Millie,Desexed,Australian Terrier,Black & Tan,F,Y,SEMAPHORE SOUTH,6898
7899,Riley,Desexed/Microchipped,Cavalier King Charles Spaniel,Ruby,M,Y,SEMAPHORE SOUTH,6899
7900,Sherman,Desexed/Microchipped,Staffordshire Bull Terrier,Black & White,M,Y,SEMAPHORE SOUTH,6900
7901,Brads,Obedience,Border Collie,Black & White,M,N,SEMAPHORE SOUTH,6901
7902,Harley,Desexed/Microchipped,Jack Russell Terrier,Black & White,M,Y,SEMAPHORE SOUTH,6902
7903,Ivy,Desexed/Pension,Fox Terrier,White,F,Y,SEMAPHORE SOUTH,6903
7904,Bailey,Desexed/Microchipped,Staffordshire Bull Terrier,Tan,M,Y,SEMAPHORE SOUTH,6904
7905,Bronte,Desexed/Microchipped,Pomeranian,Red,M,Y,SEMAPHORE SOUTH,6905
7906,Gigi,Desexed/Microchipped,Staffordshire Bull Terrier,Red,F,Y,SEMAPHORE SOUTH,6906
7907,Maggie,Desexed/Microchipped,Staffordshire Bull Terrier,Unknown,F,Y,SEMAPHORE SOUTH,6907
7908,Roxy,Desexed/Microchipped,Staffordshire Bull Terrier,Red & Brown,F,Y,SEMAPHORE SOUTH,6908
7909,Pixie,Desexed/Pension/Microchipped,Pug,Fawn,F,Y,SEMAPHORE SOUTH,6909
7910,Harry,Desexed/Microchipped,Schnauzer,Black,M,Y,SEMAPHORE SOUTH,6910
7911,Daisi,Desexed/Microchipped,Stag Hound,Orange,F,Y,SEMAPHORE SOUTH,6911
7912,Jill,Desexed/Microchipped,Australian Shepherd,Black & White,F,Y,SEMAPHORE SOUTH,6912
7913,Buster,Microchipped,Boxer,Tan & White,M,N,SEMAPHORE SOUTH,6913
7914,Kosta,Microchipped,Boxer,Red & Tan,M,N,SEMAPHORE SOUTH,6914
7915,Ted,Microchipped,Boxer,Red & White,M,N,SEMAPHORE SOUTH,6915
7916,Rufus,Desexed/Microchipped,Jack Russell Terrier,White & Tan,M,Y,SEMAPHORE SOUTH,6916
7917,Penny,Desexed/Microchipped,American Staffordshire Bull Terrier,Tan,F,Y,SEMAPHORE SOUTH,6917
7918,Mitzi,Desexed/Pension,Pug,Fawn,F,Y,SEMAPHORE SOUTH,6918
7919,Frankie,Desexed/Microchipped,Whippet,Black,M,Y,SEMAPHORE SOUTH,6919
7920,Harry,Desexed/Microchipped,Whippet,Fawn,M,Y,SEMAPHORE SOUTH,6920
7921,Muffin,Desexed/Microchipped,Maltese,Apricot & Grey,M,Y,SEMAPHORE SOUTH,6921
7922,Peanut,Standard,Chihuahua,White & Tan,M,N,SEMAPHORE SOUTH,6922
7923,Amber,Desexed/Microchipped/Obedience,Hungarian Viszla,Gold,F,Y,SEMAPHORE SOUTH,6923
7924,Lilly,Microchipped,German Shorthaired Pointer,Brown,F,N,SEMAPHORE SOUTH,6924
7925,Molly,Desexed/Microchipped,Cavoodle,Apricot,F,Y,SEMAPHORE SOUTH,6925
7926,Aretha,Microchipped,Border Collie,Black & White,F,N,SEMAPHORE SOUTH,6926
7927,Derby,Microchipped/Obedience,Border Collie,Black & White,M,N,SEMAPHORE SOUTH,6927
7928,Rori,Desexed/Microchipped/Obedience,Border Collie,Black & White,F,Y,SEMAPHORE SOUTH,6928
7929,Keesha,Desexed/Pension,Keeshond,Brown & Grey,F,Y,SEMAPHORE SOUTH,6929
7930,Caddy,Microchipped,Welsh Springer Spaniel,Red & White,F,N,SEMAPHORE SOUTH,6930
7931,George,Desexed/Microchipped,Maltese Terrier,White,M,Y,SEMAPHORE SOUTH,6931
7932,Billy,Desexed/Microchipped,Moodle,White,M,Y,SEMAPHORE SOUTH,6932
7933,Monty,Desexed/Microchipped,Spoodle,Apricot,M,Y,SEMAPHORE SOUTH,6933
7934,Bruiser,Desexed/Microchipped,American Staffordshire Bull Terrier,White,M,Y,SEMAPHORE SOUTH,6934
7935,Kira,Standard,American Staffordshire Bull Terrier,Brindle,F,N,SEMAPHORE SOUTH,6935
7936,Scout,Desexed/Microchipped,German Shepherd,Black & Tan,F,Y,SEMAPHORE SOUTH,6936
7937,Lily,Desexed/Microchipped,Beagle,White & Brown,F,Y,SEMAPHORE SOUTH,6937
7938,Zonte,Desexed/Microchipped,Maltese,Black,M,Y,SEMAPHORE SOUTH,6938
7939,Kodi,Pension/Microchipped,Poodle,Black & Grey,M,N,SEMAPHORE SOUTH,6939
7940,Bacchus,Desexed,Maltese,Tri Colour,M,Y,SEMAPHORE SOUTH,6940
7941,Tilly,Desexed/Pension/Microchipped,Maltese,Black & White,F,Y,SEMAPHORE SOUTH,6941
7942,Scruffy,Desexed/Microchipped,Silky Terrier,Black & Tan,M,Y,SEMAPHORE SOUTH,6942
7943,Bailey,Desexed/Microchipped,Border Collie,Black & White,M,Y,SEMAPHORE SOUTH,6943
7944,Daisy,Desexed/Microchipped,Boxer,Brindle,F,Y,SEMAPHORE SOUTH,6944
7945,Tilly,Desexed/Microchipped,Border Collie,Black,F,Y,SEMAPHORE SOUTH,6945
7946,April,Desexed/Microchipped,Boston Terrier,Brindle & White,F,Y,SEMAPHORE SOUTH,6946
7947,Paco,Desexed/Pension,Jack Russell Terrier,White & Tan,M,Y,SEMAPHORE SOUTH,6947
7948,Buddy,Desexed,Poodle,Black & White,M,Y,SEMAPHORE SOUTH,6948
7949,Billy,Desexed/Microchipped,Beagle,Tri Colour,M,Y,SEMAPHORE SOUTH,6949
7950,Rose,Desexed/Microchipped,Golden Retriever,Gold,F,Y,SEMAPHORE SOUTH,6950
7951,Yogi,Desexed/Microchipped,Golden Retriever,Black,F,Y,SEMAPHORE SOUTH,6951
7952,Peppie,Microchipped,Schnauzer,Salt & Pepper,M,N,SEMAPHORE SOUTH,6952
7953,Shadow,Desexed/Concession/Microchipped,Chihuahua,Blue,F,Y,SEMAPHORE SOUTH,6953
7954,Jengo,Desexed/Microchipped,Cavoodle,Red,M,Y,SEMAPHORE SOUTH,6954
7955,Holly,Desexed/Microchipped,Staffordshire Bull Terrier,Black & Brindle,F,Y,SEMAPHORE SOUTH,6955
7956,Zoey,Desexed,Bull Terrier,Tan & White,F,Y,SEMAPHORE SOUTH,6956
7957,ROSIE,Desexed/Pension,Terrier,White & Brindle,F,Y,SEMAPHORE SOUTH,6957
7958,Lucy,Desexed/Microchipped,Border Collie,Grey & White,F,Y,SEMAPHORE SOUTH,6958
7959,Tucker,Standard,Kelpie,Black & Tan,M,N,SEMAPHORE SOUTH,6959
7960,Jazz,Desexed/Pension/Microchipped,Blue Heeler,Blue & White,F,Y,SEMAPHORE SOUTH,6960
7961,Alfie,Desexed/Microchipped,Italian Greyhound,Tan & White,M,Y,SEMAPHORE SOUTH,6961
7962,Enzo,Desexed/Microchipped,Italian Greyhound,White,M,Y,SEMAPHORE SOUTH,6962
7963,Nelson,Desexed/Concession/Microchipped,Labrador,Black,M,Y,SEMAPHORE SOUTH,6963
7964,Boof,Desexed,Pomeranian,Black,M,Y,SEMAPHORE SOUTH,6964
7965,Jimmy,Desexed,Maltese,White & Brown,M,Y,SEMAPHORE SOUTH,6965
7966,Czar,Desexed/Microchipped,Dogue de Bordeaux,Brown,M,Y,SEMAPHORE SOUTH,6966
7967,Sierra,Desexed/Pension/Microchipped,Collie - Rough,Sable & White,F,Y,SEMAPHORE SOUTH,6967
7968,Bubbles,Greyhound,Greyhound,Black,F,Y,SEMAPHORE SOUTH,6968
7969,Oscar (Teddy),Desexed,Silky Terrier,Black & Grey,M,Y,SEMAPHORE SOUTH,6969
7970,Murray,Desexed/Pension/Microchipped,Border Collie,Black & White,M,Y,SEMAPHORE SOUTH,6970
7971,Harlee,Standard,American Staffordshire Bull Terrier,Unknown,F,N,SEMAPHORE SOUTH,6971
7972,Buddy,Desexed/Microchipped,Staffordshire Bull Terrier,Brown & Black,M,Y,SEMAPHORE SOUTH,6972
7973,Lily,Desexed/Pension/Microchipped,Staffordshire Bull Terrier,Brindle,F,Y,SEMAPHORE SOUTH,6973
7974,Wee Jock,Desexed/Pension/Microchipped,West Highland Terrier,White,M,Y,SEMAPHORE SOUTH,6974
7975,Ruby Jade Kelly,Standard,Maltese Terrier,White & Apricot,F,N,SEMAPHORE SOUTH,6975
7976,Max,Desexed/Pension/Microchipped,Shih Tzu,Black & White,M,Y,SEMAPHORE SOUTH,6976
7977,Heidi,Desexed/Microchipped,Jack Russell Terrier,Tan & White,F,Y,SEMAPHORE SOUTH,6977
7978,Hollee,Desexed/Concession/Microchipped,Mastiff,Brindle & White,F,Y,SEMAPHORE SOUTH,6978
7979,Piglet,Desexed/Concession/Microchipped,Staffordshire Bull Terrier,Brindle,F,Y,SEMAPHORE SOUTH,6979
7980,Kita (Chokito),Microchipped,Tenterfield Terrier,Liver,M,N,SEMAPHORE SOUTH,6980
7981,Archi,Desexed/Microchipped,Maltese,White,M,Y,SEMAPHORE SOUTH,6981
7982,Saxon,Desexed/Microchipped,Chihuahua,Gold & Tan,M,Y,SEMAPHORE SOUTH,6982
7983,Bella,Standard,American Bull Mastiff,Brindle,F,N,SEMAPHORE SOUTH,6983
7984,Koda,Standard,Akita,Black & White,M,N,SEMAPHORE SOUTH,6984
7985,Vicki,Desexed/Microchipped,Cavalier King Charles Spaniel,Blenheim,F,Y,SEMAPHORE SOUTH,6985
7986,PARIS,Desexed,Cross Breed,Cream & Black,F,Y,SEMAPHORE SOUTH,6986
7987,Kitty,Concession,American Staffordshire Bull Terrier,White,F,N,SEMAPHORE SOUTH,6987
7988,Charlie,Desexed/Obedience,Spoodle,Cream,M,Y,SEMAPHORE SOUTH,6988
7989,Ziggy,Desexed/Microchipped,Italian Greyhound,Blue,M,Y,SEMAPHORE SOUTH,6989
7990,Harvey,Desexed/Microchipped/Obedience,Pug,Brindle,M,Y,SEMAPHORE SOUTH,6990
7991,Cleo,Microchipped,Great Dane,White,F,N,SEMAPHORE SOUTH,6991
7992,Koko,Desexed/Microchipped,Great Dane,Black & Grey,F,Y,SEMAPHORE SOUTH,6992
7993,Olympia,Standard,Maltese,White,F,N,SEMAPHORE SOUTH,6993
7994,Rex,Microchipped,Kelpie,Brown & Tan,M,N,SEMAPHORE SOUTH,6994
7995,Cooper,Desexed/Microchipped/Obedience,Border Collie,Black & White,M,Y,SEMAPHORE SOUTH,6995
7996,Buddy,Greyhound,Greyhound,Blue & Grey,M,Y,SEMAPHORE SOUTH,6996
7997,Minty,Standard,Jack Russell Terrier,White & Tan,F,N,SEMAPHORE SOUTH,6997
7998,Wallace,Desexed/Microchipped,Shih Tzu,Black,M,Y,SEMAPHORE SOUTH,6998
7999,Myf,Microchipped,Blue Heeler,Blue Roan,F,N,SEMAPHORE SOUTH,6999
8000,Obi,Microchipped,Labrador,Chocolate,U,N,SEMAPHORE SOUTH,7000
8001,Jemma,Desexed,Staffordshire Bull Terrier,Brindle,F,Y,SEMAPHORE SOUTH,7001
8002,Marshall,Standard,Staffordshire Bull Terrier,Brindle,M,N,SEMAPHORE SOUTH,7002
8003,Dax,Desexed/Microchipped,Poodle,Black,M,Y,SEMAPHORE,7003
8004,Oscar,Desexed/Microchipped/Obedience,Maltese,Black,M,Y,SEMAPHORE,7004
8005,Roxy,Desexed/Microchipped/Obedience,Fox Terrier,Brown & Black,F,Y,SEMAPHORE,7005
8006,Charly,Desexed/Microchipped/Obedience,Nova Scotia Duck Tolling Retriever,Tan & White,F,Y,SEMAPHORE,7006
8007,Marley,Desexed/Microchipped,English Staffordshire Bull Terrier,Blue,F,Y,SEMAPHORE,7007
8008,Molly,Standard,Maltese,White & Tan,F,N,SEMAPHORE,7008
8009,Max,Desexed/Microchipped,Beagle,Tri Colour,M,Y,SEMAPHORE,7009
8010,Samson,Desexed/Microchipped,Chihuahua,Black,M,Y,SEMAPHORE,7010
8011,Bandit,Desexed/Microchipped,Jack Russell Terrier,White & Tan,M,Y,SEMAPHORE,7011
8012,Mulder,Desexed/Microchipped,Chinese Crested,Black & White,M,Y,SEMAPHORE,7012
8013,Milly,Desexed/Pension,Chihuahua,Black & Tan,F,Y,SEMAPHORE,7013
8014,Shakirah,Desexed/Pension/Microchipped,German Shepherd,White,F,Y,SEMAPHORE,7014
8015,Chief,Microchipped,American Bulldog,Brindle & White,M,N,SEMAPHORE,7015
8016,Russell,Desexed,Fox Terrier,Brown & Black,M,Y,SEMAPHORE,7016
8017,Mini,Greyhound,Greyhound,Black & White,F,Y,SEMAPHORE,7017
8018,Lexi,Standard,Rottweiler,Black & Caramel,F,N,SEMAPHORE,7018
8019,Delilah,Desexed/Microchipped,Cavoodle,Black,F,Y,SEMAPHORE,7019
8020,Benson,Desexed/Microchipped,Papillion,Sable & White,M,Y,SEMAPHORE,7020
8021,Kobi,Desexed/Microchipped,Papillion,Sable & White,M,Y,SEMAPHORE,7021
8022,Kobie,Microchipped,Labrador,Gold,M,N,SEMAPHORE,7022
8023,Cassie,Desexed,Golden Retriever,Gold,F,Y,SEMAPHORE,7023
8024,Buffy,Desexed/Microchipped,Jack Russell Terrier,White & Tan,F,Y,SEMAPHORE,7024
8025,Gypsy,Desexed/Microchipped,Kelpie,Tan,F,Y,SEMAPHORE,7025
8026,Jed,Microchipped,Golden Retriever,Gold,M,N,SEMAPHORE,7026
8027,Indie,Desexed/Microchipped,New Zealand Huntaway,Black,F,Y,SEMAPHORE,7027
8028,Perry,Standard,Maltese,White,M,N,SEMAPHORE,7028
8029,Zero,Desexed/Microchipped/Obedience,Kelpie,Tri Colour,F,Y,SEMAPHORE,7029
8030,Russell,Desexed/Microchipped,Golden Retriever,Gold,M,Y,SEMAPHORE,7030
8031,Goldie,Desexed/Microchipped,Labrador,Gold,F,Y,SEMAPHORE,7031
8032,Sophie,Desexed/Microchipped,Schnauzer,Salt & Pepper,F,Y,SEMAPHORE,7032
8033,Cobalt,Microchipped,English Staffordshire Bull Terrier,Blue,M,N,SEMAPHORE,7033
8034,Libby,Desexed/Microchipped,Staffordshire Bull Terrier,Black & White,F,Y,SEMAPHORE,7034
8035,Lucy,Desexed/Microchipped,Labrador,Chocolate,F,Y,SEMAPHORE,7035
8036,Toffee,Desexed/Pension/Microchipped,Fox Terrier,White & Tan,F,Y,SEMAPHORE,7036
8037,Portia,Desexed/Microchipped,Dogue de Bordeaux,Red,F,Y,SEMAPHORE,7037
8038,Mate,Desexed/Microchipped,Border Collie,Red & White,M,Y,SEMAPHORE,7038
8039,Qtas,Desexed/Microchipped,Poodle,Gold,M,Y,SEMAPHORE,7039
8040,Radar,Desexed/Microchipped,Spoodle,Apricot,F,Y,SEMAPHORE,7040
8041,Mishka,Standard,Maltese,White,F,N,SEMAPHORE,7041
8042,Tyson,Standard,Maltese,Black & Grey & White,M,N,SEMAPHORE,7042
8043,Hydie,Desexed/Pension/Microchipped,Chihuahua,Black & Brown,F,Y,SEMAPHORE,7043
8044,Shorty,Desexed/Microchipped,Schnauzer,Black,M,Y,SEMAPHORE,7044
8045,Henna,Desexed/Microchipped,Shar Pei,Brindle,F,Y,SEMAPHORE,7045
8046,Wembly,Desexed/Microchipped,Pembroke Corgi,Tan,M,Y,SEMAPHORE,7046
8047,Angus,Desexed/Microchipped/Obedience,Pugalier,Brown,M,Y,SEMAPHORE,7047
8048,Basil,Desexed/Microchipped,Jack Russell Terrier,White & Black,M,Y,SEMAPHORE,7048
8049,Mahli,Desexed/Microchipped,German Shepherd,Black & Tan,F,Y,SEMAPHORE,7049
8050,Cadbrey,Desexed/Microchipped,Shih Tzu,White & Brown,F,Y,SEMAPHORE,7050
8051,Lucy,Desexed,Border Collie,Sable,F,Y,SEMAPHORE,7051
8052,Hawk,Desexed/Microchipped/Obedience,Australian Shepherd,Black & White,M,Y,SEMAPHORE,7052
8053,Zeus,Desexed/Microchipped/Obedience,Australian Shepherd,Tri Colour,M,Y,SEMAPHORE,7053
8054,Zen,Desexed/Microchipped,Staffordshire Bull Terrier,Brindle,M,Y,SEMAPHORE,7054
8055,Lola,Desexed/Microchipped,Border Collie,Black & White,F,Y,SEMAPHORE,7055
8056,Kasia,Desexed/Microchipped/Obedience,Siberian Husky,Wolf Grey,F,Y,SEMAPHORE,7056
8057,Indigo,Desexed/Microchipped,Shepherd,Blue Merle,F,Y,SEMAPHORE,7057
8058,Lottie,Desexed/Microchipped,English Staffordshire Bull Terrier,Blue,F,Y,SEMAPHORE,7058
8059,Johnny,Standard,Beagle,Brown & White,M,N,SEMAPHORE,7059
8060,Thorpie,Desexed/Microchipped,Terrier,Black & White,M,Y,SEMAPHORE,7060
8061,Indie Rose,Desexed/Microchipped,Labrador,Chocolate,F,Y,SEMAPHORE,7061
8062,Trixie,Desexed/Microchipped,Schnauzer,Black,F,Y,SEMAPHORE,7062
8063,Pixie,Desexed,Kelpie,Black & White,F,Y,SEMAPHORE,7063
8064,Buster,Desexed/Microchipped,Terrier,Black & Tan,M,Y,SEMAPHORE,7064
8065,Sparky,Desexed/Microchipped,Terrier,Black & Tan,M,Y,SEMAPHORE,7065
8066,Coco,Desexed/Pension/Microchipped/Obedience,Labrador,Brown,F,Y,SEMAPHORE,7066
8067,Dracy,Desexed/Microchipped,Border Collie,Chocolate,M,Y,SEMAPHORE,7067
8068,Eliza,Desexed/Microchipped,Poodle - Toy,Chocolate,F,Y,SEMAPHORE,7068
8069,Joshua,Desexed/Microchipped,Poodle - Toy,Black,M,Y,SEMAPHORE,7069
8070,Suki,Desexed/Concession/Microchipped,Maltese,Tri Colour,F,Y,SEMAPHORE,7070
8071,Dexter,Microchipped,Schnauzer,Salt & Pepper,M,N,SEMAPHORE,7071
8072,Meeko,Desexed/Microchipped,Maltese,White,M,Y,SEMAPHORE,7072
8073,Roycey,Desexed/Microchipped,Pomeranian,Brown,M,Y,SEMAPHORE,7073
8074,Oscar,Desexed/Pension/Microchipped,Maltese,Black & White,M,Y,SEMAPHORE,7074
8075,Patch,Desexed/Pension/Microchipped,Maltese,Black & White,M,Y,SEMAPHORE,7075
8076,Missy,Standard,Cavalier King Charles Spaniel,Tan,F,N,SEMAPHORE,7076
8077,Jess,Desexed/Microchipped,Beagle,Tri Colour,F,Y,SEMAPHORE,7077
8078,Billie,Desexed/Microchipped,Spoodle,Blonde,F,Y,SEMAPHORE,7078
8079,Maggie,Desexed/Microchipped,Maltese,White,F,Y,SEMAPHORE,7079
8080,April,Desexed,Poodle,White & Apricot,F,Y,SEMAPHORE,7080
8081,Snowy,Microchipped,Maltese,White,M,N,SEMAPHORE,7081
8082,Rupert,Desexed/Microchipped,Cavoodle,Gold,M,Y,SEMAPHORE,7082
8083,Willow,Desexed/Microchipped,Cavoodle,Gold,F,Y,SEMAPHORE,7083
8084,Baxter,Desexed/Microchipped,Silky Terrier,Black,M,Y,SEMAPHORE,7084
8085,Moet,Microchipped,French Bulldog,Fawn & Black,M,N,SEMAPHORE,7085
8086,Floyd,Desexed/Microchipped,Schnauzer,Salt & Pepper,M,Y,SEMAPHORE,7086
8087,Chopper,Desexed/Microchipped,Staffordshire Bull Terrier,Red,M,Y,SEMAPHORE,7087
8088,Dasha,Desexed/Microchipped,Dachshund,Red,M,Y,SEMAPHORE,7088
8089,Ruby,Desexed/Microchipped,Dachshund,Red,F,Y,SEMAPHORE,7089
8090,Riggs,Desexed/Microchipped,Labrador,Black,M,Y,SEMAPHORE,7090
8091,Rua,Desexed/Microchipped,Border Terrier,Black & Brown,F,Y,SEMAPHORE,7091
8092,Mabel,Desexed/Microchipped,Schnoodle,Black,F,Y,SEMAPHORE,7092
8093,Primus,Desexed/Microchipped,Lhasa Apso,Black,M,Y,SEMAPHORE,7093
8094,Lucy,Desexed/Pension/Microchipped,Pomeranian,Tan & White,F,Y,SEMAPHORE,7094
8095,Jaspa,Desexed/Microchipped,Jack Russell Terrier,Tri Colour,M,Y,SEMAPHORE,7095
8096,Spunky,Desexed,Jack Russell Terrier,Black & White,M,Y,SEMAPHORE,7096
8097,Daisy ||,Desexed/Pension/Microchipped,Maltese,White & Brown,F,Y,SEMAPHORE,7097
8098,Danny,Desexed/Microchipped/Obedience,Poodle - Toy,Black,M,Y,SEMAPHORE,7098
8099,Licorice,Desexed/Pension/Microchipped,Maltese Terrier,Black,M,Y,SEMAPHORE,7099
8100,Marley,Desexed/Pension/Microchipped,Maltese,Cream,F,Y,SEMAPHORE,7100
8101,Bessie,Desexed/Microchipped,Kelpie,Unknown,F,Y,SEMAPHORE,7101
8102,Bella,Standard,Kelpie,Black & White,F,N,SEMAPHORE,7102
8103,Fred,Standard,Staffordshire Bull Terrier,Orange,M,N,SEMAPHORE,7103
8104,Mathilda,Desexed/Microchipped,Labradoodle,Black,F,Y,SEMAPHORE,7104
8105,Foxy,Desexed/Pension/Microchipped,Chihuahua,Unknown,F,Y,SEMAPHORE,7105
8106,Charlie,Desexed/Microchipped,Labradoodle,Gold,M,Y,SEMAPHORE,7106
8107,Spot,Desexed,Jack Russell Terrier,Brown & Black,M,Y,SEMAPHORE,7107
8108,Chyna,Desexed/Microchipped,American Bulldog,Tan & White,F,Y,SEMAPHORE,7108
8109,Boy,Desexed/Pension/Microchipped,Whippet,Tan & White,M,Y,SEMAPHORE,7109
8110,Rosie,Desexed/Pension/Microchipped,Tenterfield Terrier,Black & White,F,Y,SEMAPHORE,7110
8111,Wilson,Desexed/Pension/Microchipped,Schnauzer,Black,M,Y,SEMAPHORE,7111
8112,Che,Desexed/Microchipped,Border Collie,Black & White,M,Y,SEMAPHORE,7112
8113,Dozer,Desexed,Staffordshire Bull Terrier,Red,M,Y,SEMAPHORE,7113
8114,Gypsy,Desexed/Microchipped,Staffordshire Bull Terrier,White,F,Y,SEMAPHORE,7114
8115,Evie,Microchipped,Australian Bulldog,Brindle,F,N,SEMAPHORE,7115
8116,Jasmine,Desexed/Microchipped/Obedience,Jack Russell Terrier,White & Red,F,Y,SEMAPHORE,7116
8117,Misty,Desexed/Microchipped/Obedience,Cavalier King Charles Spaniel,Grey & Brown & White,F,Y,SEMAPHORE,7117
8118,Kaya,Desexed/Microchipped,Samoyed,White,F,Y,SEMAPHORE,7118
8119,Sesi,Desexed/Microchipped,Samoyed,White,F,Y,SEMAPHORE,7119
8120,Onyx,Desexed/Microchipped,Labrador,Black,F,Y,SEMAPHORE,7120
8121,Pickle,Desexed/Microchipped,Pomeranian,Orange,M,Y,SEMAPHORE,7121
8122,Busta,Desexed/Microchipped,Rottweiler,Black & Tan,M,Y,SEMAPHORE,7122
8123,Diesel,Desexed/Microchipped,Rottweiler,Black & Tan,M,Y,SEMAPHORE,7123
